time_diff,distance,hour,weekday,source_destination
8.0,0.08004753734537029,11,True,"1.386954312,103.7584324;1.386548243,103.7578378"
10.0,0.08820218096482804,11,True,"1.386548243,103.7578378;1.386206,103.757122"
2.0,0.8447469654997826,12,True,"1.386206,103.757122;1.38760849,103.7645906"
3.0,0.7215073654386633,12,True,"1.386548243,103.7578378;1.387138086,103.7643015"
3.0,0.5954359556323833,12,True,"1.387138086,103.7643015;1.383590574,103.7602891"
1.0,0.5954359556323833,12,True,"1.383590574,103.7602891;1.387138086,103.7643015"
6.0,0.09302070519259285,12,True,"1.387138086,103.7643015;1.386609023,103.7636533"
3.0,0.03911160245156433,12,True,"1.386609023,103.7636533;1.38685783,103.7634046"
4.0,0.6896012023066509,12,True,"1.38685783,103.7634046;1.386562259,103.7572081"
2.0,0.7297226911081215,12,True,"1.386562259,103.7572081;1.38721724,103.7637398"
4.0,0.7297226911081215,12,True,"1.38721724,103.7637398;1.386562259,103.7572081"
1.0,0.7796138990560414,12,True,"1.386562259,103.7572081;1.387615544,103.7641418"
1.0,0.7796138990560414,13,True,"1.387615544,103.7641418;1.386562259,103.7572081"
4.0,0.7796138990560414,13,True,"1.387615544,103.7641418;1.386562259,103.7572081"
7.0,0.3675388193505017,13,True,"1.386562259,103.7572081;1.385571506,103.7603624"
1.0,0.3675388193505017,13,True,"1.385571506,103.7603624;1.386562259,103.7572081"
2.0,0.7609524435689071,13,True,"1.386562259,103.7572081;1.381289134,103.7615713"
1.0,0.661074689698593,13,True,"1.381289134,103.7615713;1.385812208,103.7577118"
2.0,0.661074689698593,13,True,"1.385812208,103.7577118;1.381289134,103.7615713"
2.0,0.661074689698593,13,True,"1.381289134,103.7615713;1.385812208,103.7577118"
3.0,0.06313934207661379,13,True,"1.381289134,103.7615713;1.380798254,103.7618568"
1.0,0.7232864325290664,14,True,"1.385812208,103.7577118;1.380798254,103.7618568"
1.0,0.7232864325290664,14,True,"1.380798254,103.7618568;1.385812208,103.7577118"
1.0,0.7232864325290664,14,True,"1.385812208,103.7577118;1.380798254,103.7618568"
1.0,0.7232864325290664,14,True,"1.380798254,103.7618568;1.385812208,103.7577118"
1.0,0.7569684928730324,14,True,"1.385812208,103.7577118;1.380981,103.7625093"
2.0,0.7290413535005675,14,True,"1.385955159,103.7582367;1.380981,103.7625093"
2.0,0.7290413535005675,14,True,"1.380981,103.7625093;1.385955159,103.7582367"
6.0,0.6559644789726701,14,True,"1.385955159,103.7582367;1.381529844,103.7621388"
3.0,0.6184695375482978,14,True,"1.381529844,103.7621388;1.385597284,103.758344"
1.0,0.5915429799948889,14,True,"1.381529844,103.7621388;1.385078053,103.7581739"
3.0,0.6554259136026652,14,True,"1.385078053,103.7581739;1.381360051,103.7627491"
3.0,0.06350738333756603,14,True,"1.381360051,103.7627491;1.381869933,103.7624917"
3.0,0.5734386533337239,14,True,"1.381869933,103.7624917;1.38516878,103.7585266"
7.0,0.09854156403664888,15,True,"1.38516878,103.7585266;1.384621208,103.7592236"
3.0,0.04229828234824451,15,True,"1.384621208,103.7592236;1.384608611,103.7596039"
5.0,0.1349856346421982,15,True,"1.384608611,103.7596039;1.38516878,103.7585266"
2.0,0.23658669329984255,18,True,"1.3810895,103.8903024;1.380580927,103.892369"
2.0,0.0893629817041028,18,True,"1.380580927,103.892369;1.381296105,103.8920023"
1.0,0.08784592462545628,19,True,"1.381296105,103.8920023;1.380507754,103.8920536"
1.0,0.08784592462545628,19,True,"1.380507754,103.8920536;1.381296105,103.8920023"
2.0,0.08784592462545628,19,True,"1.381296105,103.8920023;1.380507754,103.8920536"
2.0,0.08784592462545628,19,True,"1.381296105,103.8920023;1.380507754,103.8920536"
1.0,0.04967489966152987,19,True,"1.380507754,103.8920536;1.380912986,103.8918655"
2.0,0.04924767446233904,19,True,"1.380912986,103.8918655;1.380499598,103.8917065"
9.0,0.15694878961042966,19,True,"1.380499598,103.8917065;1.3819,103.89153"
1.0,0.12503504086547865,19,True,"1.3819,103.89153;1.380820762,103.8912142"
2.0,0.1031517053244363,19,True,"1.380820762,103.8912142;1.38160661,103.8917073"
3.0,0.025499501240797504,19,True,"1.38160661,103.8917073;1.381748637,103.8915272"
1.0,0.11236763470592284,19,True,"1.381748637,103.8915272;1.381102603,103.8907499"
2.0,0.11236763470592284,19,True,"1.381748637,103.8915272;1.381102603,103.8907499"
1.0,0.1111796435354247,19,True,"1.381102603,103.8907499;1.381887251,103.8913698"
1.0,0.11770555307152403,19,True,"1.381887251,103.8913698;1.380898525,103.8909916"
1.0,0.05677872561312529,19,True,"1.380898525,103.8909916;1.381408603,103.8910152"
2.0,0.017859760289942735,19,True,"1.381408603,103.8910152;1.381492831,103.891152"
13.0,0.05324062223803504,19,True,"1.381492831,103.891152;1.3819,103.8909"
1.0,0.11174919626486818,20,True,"1.3819,103.8909;1.3829,103.891"
2.0,0.055591640953924076,20,True,"1.3819,103.8909;1.3823,103.8906"
2.0,0.055591640953924076,20,True,"1.3819,103.8909;1.3823,103.8906"
2.0,0.055581283889101024,20,True,"1.3823,103.8911;1.3823,103.8906"
2.0,0.07783644865120724,20,True,"1.3823,103.8906;1.3816,103.8906"
2.0,0.04716915360731241,20,True,"1.3816,103.8906;1.3819,103.8903"
1.0,0.04716915360731241,20,True,"1.3816,103.8906;1.3819,103.8903"
1.0,0.04716915360731241,20,True,"1.3816,103.8906;1.3819,103.8903"
2.0,0.04716915360731241,20,True,"1.3819,103.8903;1.3816,103.8906"
2.0,0.04716915360731241,20,True,"1.3819,103.8903;1.3816,103.8906"
3.0,0.09333291418145828,14,True,"1.389112699,103.8886205;1.388402998,103.8881722"
6.0,0.10947151176395506,14,True,"1.388402998,103.8881722;1.389356391,103.8879266"
2.0,0.19966191006210207,14,True,"1.389356391,103.8879266;1.390258499,103.8863736"
1.0,0.12092484144058044,14,True,"1.389227872,103.8868464;1.389356391,103.8879266"
1.0,0.19966191006210207,14,True,"1.389356391,103.8879266;1.390258499,103.8863736"
1.0,0.13081049725757518,14,True,"1.389054475,103.8880103;1.389227872,103.8868464"
1.0,0.034837007325501615,14,True,"1.389356391,103.8879266;1.389054475,103.8880103"
1.0,0.13081049725757518,14,True,"1.389054475,103.8880103;1.389227872,103.8868464"
2.0,0.13081049725757518,14,True,"1.389227872,103.8868464;1.389054475,103.8880103"
2.0,0.14320779661496402,14,True,"1.389860735,103.8870057;1.389054475,103.8880103"
1.0,0.13081049725757518,15,True,"1.389227872,103.8868464;1.389054475,103.8880103"
1.0,0.08609098042000568,15,True,"1.389054475,103.8880103;1.389585388,103.8874466"
3.0,0.08163286176352308,15,True,"1.389585388,103.8874466;1.388852571,103.8874025"
3.0,0.18114869379155743,15,True,"1.388852571,103.8874025;1.389724872,103.8860262"
53.0,0.3814393335895162,15,True,"1.389724872,103.8860262;1.387889936,103.8889254"
1.0,0.2384959920300013,16,True,"1.387889936,103.8889254;1.388505229,103.8909807"
1.0,0.10086342261009547,16,True,"1.389023307,103.8917255;1.388505229,103.8909807"
1.0,0.28185432036647345,16,True,"1.389023307,103.8917255;1.388652198,103.8892173"
1.0,0.19670358631705598,16,True,"1.388652198,103.8892173;1.388505229,103.8909807"
1.0,0.28185432036647345,16,True,"1.388652198,103.8892173;1.389023307,103.8917255"
4.0,0.08193697566555197,16,True,"1.389023307,103.8917255;1.388348676,103.891429"
1.0,0.12008490672509943,16,True,"1.389412532,103.8912432;1.388348676,103.891429"
1.0,0.12008490672509943,16,True,"1.388348676,103.891429;1.389412532,103.8912432"
3.0,0.26997974310805234,16,True,"1.389412532,103.8912432;1.387423331,103.8898506"
2.0,0.15176936511642766,16,True,"1.387423331,103.8898506;1.387564238,103.8912086"
3.0,0.03315353373227324,16,True,"1.387423331,103.8898506;1.387666059,103.8900238"
2.0,0.13219086388860624,16,True,"1.387666059,103.8900238;1.387564238,103.8912086"
3.0,0.2987649236796442,17,True,"1.392432586,103.8879256;1.393806501,103.8856159"
2.0,0.36552949737298074,17,True,"1.393806501,103.8856159;1.392155582,103.8884594"
3.0,0.15124218402904452,17,True,"1.393346642,103.8891164;1.392155582,103.8884594"
1.0,0.36552949737298074,18,True,"1.392155582,103.8884594;1.393806501,103.8856159"
1.0,0.4545139018277573,18,True,"1.393806501,103.8856159;1.393015184,103.8896273"
2.0,0.16121732099657593,18,True,"1.392155582,103.8884594;1.393015184,103.8896273"
2.0,0.4312224352825128,18,True,"1.393806501,103.8856159;1.391941703,103.8890172"
3.0,0.2080898930431188,18,True,"1.391941703,103.8890172;1.393715548,103.8896137"
1.0,0.44159400499590296,18,True,"1.391941703,103.8890172;1.39434782,103.8858568"
3.0,0.4235010548350713,18,True,"1.39434782,103.8858568;1.393715548,103.8896137"
1.0,0.44159400499590296,18,True,"1.39434782,103.8858568;1.391941703,103.8890172"
1.0,0.44159400499590296,18,True,"1.391941703,103.8890172;1.39434782,103.8858568"
1.0,0.4235010548350713,18,True,"1.39434782,103.8858568;1.393715548,103.8896137"
1.0,0.24710625716209314,18,True,"1.393715548,103.8896137;1.391633407,103.8888368"
2.0,0.24710625716209314,18,True,"1.391633407,103.8888368;1.393715548,103.8896137"
3.0,0.059649923938873056,18,True,"1.393715548,103.8896137;1.393819156,103.8890872"
3.0,0.06057098522942418,18,True,"1.391633407,103.8888368;1.391588092,103.8893798"
2.0,0.2502061471315842,18,True,"1.393819156,103.8890872;1.391588092,103.8893798"
1.0,0.365290489629448,18,True,"1.391588092,103.8893798;1.393745698,103.8869018"
1.0,0.10470922262311781,18,True,"1.393745698,103.8869018;1.393895848,103.8878317"
3.0,0.16004255820245053,18,True,"1.393895848,103.8878317;1.393685061,103.8864075"
4.0,0.1564036415903202,18,True,"1.393482351,103.8877998;1.393685061,103.8864075"
1.0,0.21718727982124555,18,True,"1.393685061,103.8864075;1.393458485,103.8883481"
3.0,0.21718727982124555,19,True,"1.393458485,103.8883481;1.393685061,103.8864075"
1.0,0.11339015619309864,19,True,"1.393458485,103.8883481;1.3939322,103.8874448"
6.0,0.13393951044230745,19,True,"1.3939322,103.8874448;1.393161389,103.8883707"
1.0,0.13393951044230745,19,True,"1.393161389,103.8883707;1.3939322,103.8874448"
10.0,0.19570498896119118,19,True,"1.3939322,103.8874448;1.393013401,103.8889464"
6.0,0.08599718561036095,19,True,"1.393013401,103.8889464;1.392485639,103.8895119"
31.0,0.2950101632195666,19,True,"1.392485639,103.8895119;1.391895554,103.8920993"
3.0,0.22264261237464736,20,True,"1.392937613,103.892401;1.391266456,103.8912978"
1.0,0.20518114757953163,20,True,"1.391529949,103.8923074;1.3913972,103.8904664"
1.0,0.24749483130420816,20,True,"1.39270421,103.8929974;1.391266456,103.8912978"
1.0,0.20518114757953163,20,True,"1.391529949,103.8923074;1.3913972,103.8904664"
1.0,0.316670491361781,20,True,"1.3913972,103.8904664;1.39270421,103.8929974"
1.0,0.1945339281613547,20,True,"1.39270421,103.8929974;1.391339679,103.8919022"
1.0,0.316670491361781,20,True,"1.39270421,103.8929974;1.3913972,103.8904664"
2.0,0.24749483130420816,20,True,"1.391266456,103.8912978;1.39270421,103.8929974"
1.0,0.23831748260507282,20,True,"1.39270421,103.8929974;1.390917533,103.8918133"
2.0,0.1999846783668762,20,True,"1.390917533,103.8918133;1.390616173,103.8900397"
6.0,0.26739454793536155,20,True,"1.392081405,103.892723;1.390889,103.8906341"
7.0,0.1154764157044859,20,True,"1.390889,103.8906341;1.390558796,103.891619"
1.0,0.4489637826102209,20,True,"1.390558796,103.891619;1.394540278,103.8909478"
1.0,0.4961256535341234,20,True,"1.390558796,103.891619;1.395008562,103.8919461"
1.0,0.07341498017552958,20,True,"1.394375109,103.8917599;1.395008562,103.8919461"
1.0,0.09413457808230376,20,True,"1.395008562,103.8919461;1.394447004,103.8913124"
1.0,0.07341498017552958,20,True,"1.394375109,103.8917599;1.395008562,103.8919461"
1.0,0.07341498017552958,20,True,"1.395008562,103.8919461;1.394375109,103.8917599"
1.0,0.09413457808230376,20,True,"1.394447004,103.8913124;1.395008562,103.8919461"
1.0,0.5001992306164658,20,True,"1.390006386,103.8920313;1.394447004,103.8913124"
2.0,0.5001992306164658,20,True,"1.394447004,103.8913124;1.390006386,103.8920313"
1.0,0.5562972216211499,20,True,"1.395008562,103.8919461;1.390006386,103.8920313"
1.0,0.5141265725405045,20,True,"1.395113501,103.8914427;1.39056301,103.8922622"
2.0,0.5141265725405045,20,True,"1.39056301,103.8922622;1.395113501,103.8914427"
1.0,0.5141265725405045,21,True,"1.395113501,103.8914427;1.39056301,103.8922622"
1.0,0.5320003905454094,21,True,"1.395185038,103.891026;1.39056301,103.8922622"
21.0,0.6037941228655043,21,True,"1.39056301,103.8922622;1.395610962,103.8902607"
4.0,0.19146549720692566,21,True,"1.395610962,103.8902607;1.396101598,103.8886097"
1.0,0.1505787883809971,21,True,"1.396101598,103.8886097;1.394895635,103.8879935"
2.0,0.1505787883809971,21,True,"1.394895635,103.8879935;1.396101598,103.8886097"
1.0,0.14189192164872425,21,True,"1.396101598,103.8886097;1.39557791,103.8897737"
1.0,0.19823473261336746,21,True,"1.39557791,103.8897737;1.395313008,103.8880102"
1.0,0.11013694502891114,21,True,"1.396101598,103.8886097;1.395313008,103.8880102"
1.0,0.2738649550211873,21,True,"1.395313008,103.8880102;1.395938439,103.8903931"
2.0,0.11013694502891114,21,True,"1.396101598,103.8886097;1.395313008,103.8880102"
2.0,0.2934355337166488,21,True,"1.395313008,103.8880102;1.396500206,103.8903677"
2.0,0.21574680992014442,21,True,"1.395645342,103.8886254;1.396500206,103.8903677"
1.0,0.09041778356709165,21,True,"1.396500206,103.8903677;1.396037555,103.8896988"
1.0,0.27033619854259305,21,True,"1.396500206,103.8903677;1.3957171,103.8880654"
1.0,0.27033619854259305,21,True,"1.3957171,103.8880654;1.396500206,103.8903677"
3.0,0.05857889235008188,21,True,"1.396500206,103.8903677;1.396528659,103.8898415"
1.0,0.14597009500098787,22,True,"1.395168412,103.8887147;1.396037555,103.8896988"
1.0,0.05686556141906308,22,True,"1.396037555,103.8896988;1.396528659,103.8898415"
1.0,0.1850352981659056,22,True,"1.3957171,103.8880654;1.396037555,103.8896988"
7.0,0.17791016380166533,22,True,"1.396037555,103.8896988;1.396128008,103.8881009"
2.0,0.09118299998886299,22,True,"1.395313008,103.8880102;1.396128008,103.8881009"
19.0,0.18734574064197945,22,True,"1.396128008,103.8881009;1.397561859,103.8889859"
1.0,0.09195016414681365,22,True,"1.398364108,103.888238;1.397575916,103.8884882"
1.0,0.05534732798143076,22,True,"1.397561859,103.8889859;1.397575916,103.8884882"
1.0,0.09195016414681365,22,True,"1.397575916,103.8884882;1.398364108,103.888238"
1.0,0.08910306786620714,22,True,"1.398358283,103.8890744;1.397561859,103.8889859"
1.0,0.09297799521629994,22,True,"1.398364108,103.888238;1.398358283,103.8890744"
1.0,0.09297799521629994,22,True,"1.398358283,103.8890744;1.398364108,103.888238"
1.0,0.10869405229831809,22,True,"1.397575916,103.8884882;1.398358283,103.8890744"
1.0,0.09195016414681365,22,True,"1.397575916,103.8884882;1.398364108,103.888238"
1.0,0.09297799521629994,22,True,"1.398364108,103.888238;1.398358283,103.8890744"
1.0,0.08910306786620714,22,True,"1.398358283,103.8890744;1.397561859,103.8889859"
3.0,0.1419549127476422,22,True,"1.398364108,103.888238;1.398369529,103.889515"
1.0,0.08229905737751719,22,True,"1.397769,103.8882359;1.398424701,103.8885793"
1.0,0.1041948677538861,22,True,"1.398369529,103.889515;1.398424701,103.8885793"
5.0,0.10673558569120306,10,True,"1.395515692,103.9088577;1.394951063,103.9096342"
3.0,0.05256505914737423,10,True,"1.394951063,103.9096342;1.394640146,103.9099904"
3.0,0.05313322827452859,10,True,"1.394640146,103.9099904;1.395007644,103.9102959"
4.0,0.045587536912615426,10,True,"1.395007644,103.9102959;1.395327132,103.9100389"
4.0,0.05802365409809414,10,True,"1.395327132,103.9100389;1.395647654,103.909627"
3.0,0.06928951192164473,10,True,"1.395647654,103.909627;1.396043251,103.9091454"
4.0,0.09531563851740349,10,True,"1.396043251,103.9091454;1.396597851,103.9084916"
10.0,0.0764535872577844,10,True,"1.396597851,103.9084916;1.397030297,103.9079569"
3.0,0.05653216363023015,10,True,"1.397030297,103.9079569;1.397350892,103.9075622"
4.0,0.040841352446044074,11,True,"1.397350892,103.9075622;1.397530108,103.9072415"
4.0,0.060894673544540895,11,True,"1.397530108,103.9072415;1.397092086,103.9069127"
4.0,0.047432626432516764,11,True,"1.397092086,103.9069127;1.396828514,103.9072482"
6.0,0.04577768955727999,11,True,"1.396828514,103.9072482;1.396615664,103.9076007"
4.0,0.06155832703458898,11,True,"1.396615664,103.9076007;1.396239824,103.9080073"
44.0,0.07352809521576625,11,True,"1.396239824,103.9080073;1.395758737,103.9075535"
4.0,0.06737535793653854,12,True,"1.395758737,103.9075535;1.395182799,103.9073652"
5.0,0.04908684876393469,12,True,"1.395182799,103.9073652;1.395470756,103.9070305"
4.0,0.06537472804846818,13,True,"1.395470756,103.9070305;1.395878488,103.9066068"
6.0,0.05719898510994145,13,True,"1.395878488,103.9066068;1.396262559,103.9062645"
4.0,0.07009635448597004,13,True,"1.396262559,103.9062645;1.396713341,103.9067053"
3.0,0.0575752630845829,13,True,"1.396713341,103.9067053;1.39636237,103.9070861"
16.0,0.21551840894395866,14,True,"1.39636237,103.9070861;1.397607498,103.9056003"
5.0,0.05314469337420775,14,True,"1.397607498,103.9056003;1.397938575,103.9059451"
5.0,0.0482388375217324,14,True,"1.397938575,103.9059451;1.397720434,103.9063202"
4.0,0.059401579949299316,14,True,"1.397720434,103.9063202;1.398193052,103.9065693"
4.0,0.05734622047144487,14,True,"1.398193052,103.9065693;1.3984848,103.9061439"
17.0,0.11570854826939926,17,True,"1.398265614,103.9048671;1.398764825,103.9057804"
7.0,0.06704458448104053,17,True,"1.398764825,103.9057804;1.399188734,103.9053515"
1.0,0.06704458448104053,17,True,"1.399188734,103.9053515;1.398764825,103.9057804"
3.0,0.08453018519227153,17,True,"1.398764825,103.9057804;1.398804279,103.905021"
3.0,0.0535973094829267,18,True,"1.398804279,103.905021;1.398465016,103.9053635"
1.0,0.18849388203309334,18,True,"1.398465016,103.9053635;1.396798289,103.9050542"
1.0,0.17370492760772097,18,True,"1.398465016,103.9053635;1.396946304,103.9057295"
1.0,0.07685070064553685,18,True,"1.396798289,103.9050542;1.396946304,103.9057295"
1.0,0.07685070064553685,18,True,"1.396798289,103.9050542;1.396946304,103.9057295"
1.0,0.17370492760772097,18,True,"1.398465016,103.9053635;1.396946304,103.9057295"
1.0,0.053016932894291074,18,True,"1.396946304,103.9057295;1.397202708,103.9053274"
1.0,0.38706688642711606,18,True,"1.395758737,103.9075535;1.398465016,103.9053635"
2.0,0.1315202698452693,18,True,"1.396590566,103.9054159;1.397374556,103.90453"
1.0,0.10593049611712933,18,True,"1.397374556,103.90453;1.398265614,103.9048671"
2.0,0.05190386820262617,18,True,"1.398265614,103.9048671;1.397839225,103.9046771"
1.0,0.05190386820262617,18,True,"1.397839225,103.9046771;1.398265614,103.9048671"
2.0,0.08792419313718085,18,True,"1.397476073,103.9048239;1.398265614,103.9048671"
2.0,0.05190386820262617,18,True,"1.398265614,103.9048671;1.397839225,103.9046771"
2.0,0.061235332730303675,11,True,"1.395515692,103.9088577;1.395163998,103.9092816"
5.0,0.09798542367706829,11,True,"1.395163998,103.9092816;1.394640146,103.9099904"
3.0,0.05256505914737423,11,True,"1.394640146,103.9099904;1.394951063,103.9096342"
4.0,0.24811878051368266,11,True,"1.394951063,103.9096342;1.395758737,103.9075535"
3.0,0.12370032407582629,11,True,"1.395758737,103.9075535;1.396828514,103.9072482"
1.0,0.12370032407582629,11,True,"1.396828514,103.9072482;1.395758737,103.9075535"
1.0,0.12370032407582629,11,True,"1.395758737,103.9075535;1.396828514,103.9072482"
1.0,0.39467981800293017,11,True,"1.395007644,103.9102959;1.396828514,103.9072482"
2.0,0.18345675979268034,11,True,"1.396828514,103.9072482;1.395182799,103.9073652"
1.0,0.29764672649215107,11,True,"1.395182799,103.9073652;1.395327132,103.9100389"
